geoid,period,year,month,total_gen,capacity_mw,precip,tmin,tmax,tdmean,state_fips,county_fips,tract_fips,smoke_days,total_pm,total_gen_norm
06029006202,2020-10,2020,10,27223.5,151.6,0,56.8285714285714,84.3,43.8142857142857,06,029,006202,29,298.700473,179.574538258575
06029006202,2020-11,2020,11,21522.18,151.6,0.32,42.5142857142857,66.2142857142857,36.7571428571429,06,029,006202,6,48.147443,141.966886543536
06029006202,2020-12,2020,12,17040.17,151.6,0.585714285714286,38.1142857142857,61.1142857142857,31.5285714285714,06,029,006202,0,0,112.402176781003
06029006500,2013-12,2013,12,351,5,0.23,31.5,57.5,16.3,06,029,006500,0,0,70.2
06029006500,2014-01,2014,01,1404.9,15,0.275,33.9,65.9,13.15,06,029,006500,1,0.02404734,93.66
06029006500,2014-02,2014,02,1602.29,15,0.5,40.1,66.85,25.1,06,029,006500,0,0,106.819333333333
06029006500,2014-03,2014,03,2820.98,15,0.865,43.2,68.6,29.35,06,029,006500,0,0,188.065333333333
06029006500,2014-04,2014,04,3338.33,15,0.235,45.9,74.95,28.3,06,029,006500,0,0,222.555333333333
06029006500,2014-05,2014,05,3835.08,15,0.045,56.95,81.55,27.85,06,029,006500,0,0,255.672
06029006500,2014-06,2014,06,4253.43,15,0,67.65,91.85,30.4,06,029,006500,1,0.1268279,283.562
06029006500,2014-07,2014,07,3936.08,15,0,73.15,97.85,41.15,06,029,006500,2,0.1305042675,262.405333333333
06029006500,2014-08,2014,08,4259,15,0.06,69.25,93.95,39.15,06,029,006500,1,4.406822,283.933333333333
06029006500,2014-09,2014,09,4155.48,15,0,63.95,91.5,38.25,06,029,006500,2,0.184456293,277.032
06029006500,2014-10,2014,10,3752.53,15,0,53.1,82.45,28.45,06,029,006500,0,0,250.168666666667
06029006500,2014-11,2014,11,3118.4,15,0.285,42.9,68.15,23.9,06,029,006500,0,0,207.893333333333
06029006500,2014-12,2014,12,2126.53,15,2.145,38.15,55.9,34.35,06,029,006500,0,0,141.768666666667
06029006500,2015-01,2015,01,1782.81,15,0.69,36.6,59.35,28.4,06,029,006500,0,0,118.854
06029006500,2015-02,2015,02,2246.91,15,0.585,41.9,69.95,30.75,06,029,006500,0,0,149.794
06029006500,2015-03,2015,03,3292.74,15,0.23,43.2,73.8,29.25,06,029,006500,0,0,219.516
06029006500,2015-04,2015,04,3695.61,15,0,47.1,72.9,26.3,06,029,006500,1,0.04288582,246.374
06029006500,2015-05,2015,05,3714.66,15,0.17,54.1,77.1,34.65,06,029,006500,0,0,247.644
06029006500,2015-06,2015,06,3827.33,15,0.055,68.65,93.4,34.1,06,029,006500,5,5.4153235,255.155333333333
06029006500,2015-07,2015,07,3961.09,15,1.035,68.5,92.65,45.55,06,029,006500,0,0,264.072666666667
06029006500,2015-08,2015,08,4009.22,15,0,72,98.8,38.75,06,029,006500,7,14.271168196,267.281333333333
06029006500,2015-09,2015,09,3308.72,15,0.335,62.6,93.15,43.95,06,029,006500,0,0,220.581333333333
06029006500,2015-10,2015,10,2787.34,15,0.67,55.55,79.9,40.6,06,029,006500,0,0,185.822666666667
06029006500,2015-11,2015,11,2582.12,15,0.155,36.3,62,21.55,06,029,006500,0,0,172.141333333333
06029006500,2015-12,2015,12,2125.46,15,1.58,31.35,55.05,19.5,06,029,006500,0,0,141.697333333333
06029006500,2016-01,2016,01,1470.91,15,1.76,35.75,56.05,29,06,029,006500,0,0,98.0606666666667
06029006500,2016-02,2016,02,2455.13,15,0.84,38.9,66.2,26.7,06,029,006500,0,0,163.675333333333
06029006500,2016-03,2016,03,2709.97,15,1.14,45.45,68.85,31.55,06,029,006500,0,0,180.664666666667
06029006500,2016-04,2016,04,3260.94,75,0.486666666666667,49.2666666666667,73.4666666666667,31.1666666666667,06,029,006500,0,0,43.4792
06029006500,2016-05,2016,05,15864.22,75,0.0633333333333333,54.7666666666667,78.4666666666667,37.0333333333333,06,029,006500,0,0,211.522933333333
06029006500,2016-06,2016,06,12369.77,75,0.01,70.7666666666667,95.7333333333333,34.6666666666667,06,029,006500,9,36.81857459,164.930266666667
06029006500,2016-07,2016,07,60015.79,180,0,72.325,100.9,34.325,06,029,006500,10,58.04323306,333.421055555556
06029006500,2016-08,2016,08,55315.96,180,0,71.625,99.125,33.375,06,029,006500,14,77.174495,307.310888888889
06029006500,2016-09,2016,09,23482.94,335,0,58.18,91.98,33.02,06,029,006500,5,13.9309790883,70.098328358209
06029006500,2016-10,2016,10,65385.71,335,0.192,50.48,81.74,32.28,06,029,006500,0,0,195.181223880597
06029006500,2016-11,2016,11,58790.46,385,0.138333333333333,40.2166666666667,69.15,24.75,06,029,006500,0,0,152.702493506494
06029006500,2016-12,2016,12,50037.18,441,2.14857142857143,33.9714285714286,58.9428571428572,25,06,029,006500,0,0,113.462993197279
06029006500,2017-01,2017,01,50074.98,441,6.19714285714286,35.5,53.8,31.7285714285714,06,029,006500,0,0,113.548707482993
06029006500,2017-02,2017,02,57147.19,441,2.05142857142857,41.1285714285714,61.8,33.1142857142857,06,029,006500,0,0,129.585464852608
06029006500,2017-03,2017,03,104351.83,441,0.0928571428571429,42.9571428571429,71.0142857142857,30.9,06,029,006500,0,0,236.625464852608
06029006500,2017-04,2017,04,97654.81,497,0.0475,48.2,75,30.5375,06,029,006500,0,0,196.488551307847
06029006500,2017-05,2017,05,152484.06,497,0.0125,54.425,84.3125,34.8125,06,029,006500,0,0,306.808973843058
06029006500,2017-06,2017,06,164419.6,497,0,69.15,97.1,38.425,06,029,006500,5,8.361415871,330.824144869215
06029006500,2017-07,2017,07,148424.49,497,0.00875,75.2375,103.8875,39.925,06,029,006500,11,25.67007890443,298.640824949698
06029006500,2017-08,2017,08,135893.19,497,0.02625,72.4375,100.25,43.925,06,029,006500,12,25.51252662,273.426941649899
06029006500,2017-09,2017,09,124923.75,497,0.32125,60.4375,89.5875,39.3625,06,029,006500,7,17.45641717,251.355633802817
06029006500,2017-10,2017,10,114639.41,497,0,47.1875,83.9875,20.5625,06,029,006500,9,22.0875054,230.662796780684
06029006500,2017-11,2017,11,73138.02,497,0,42.4625,72.4875,28.1875,06,029,006500,0,0,147.158993963783
06029006500,2017-12,2017,12,77933.66,582.1,0,28.45,64.39,3.9,06,029,006500,0,0,133.88362824257
06029006500,2018-01,2018,01,75659.65,582.1,1.228,35.31,64.99,25.98,06,029,006500,0,0,129.977065796255
06029006500,2018-02,2018,02,104396.57,582.1,0.079,34.41,63.86,17.1,06,029,006500,0,0,179.344734581687
06029006500,2018-03,2018,03,122334,582.1,1.944,42.1,64.23,29.88,06,029,006500,0,0,210.159766363168
06029006500,2018-04,2018,04,150145.25,582.1,0.107,50.45,78.05,29.72,06,029,006500,0,0,257.937210101357
06029006500,2018-05,2018,05,179030.86,582.1,0.118,56.99,82.83,38.02,06,029,006500,1,0.031399,307.560316096891
06029006500,2018-06,2018,06,190665.12,582.1,0,66.44,95.75,35.49,06,029,006500,1,0.0728966,327.547019412472
06029006500,2018-07,2018,07,164976.07,582.1,0,75.92,104.71,43.62,06,029,006500,11,49.1557406,283.4153410067
06029006500,2018-08,2018,08,166114.07,582.1,0,73.39,101.6,37.4,06,029,006500,14,115.38088917,285.370331558152
06029006500,2018-09,2018,09,153472.8,582.1,0,62.95,95.06,34.08,06,029,006500,2,1.5310923,263.653667754681
06029006500,2018-10,2018,10,122041.63,582.1,0.028,50.48,80.52,30.15,06,029,006500,0,0,209.657498711562
06029006500,2018-11,2018,11,85580.42,582.1,0.273,38.57,70.06,15.76,06,029,006500,6,12.12907562,147.020133997595
06029006500,2018-12,2018,12,69995.61,582.1,0.836,33.9,58.69,26.86,06,029,006500,0,0,120.246710187253
06029006500,2019-01,2019,01,70242.45,582.1,1.329,34,58.22,28.38,06,029,006500,0,0,120.670761037622
06029006500,2019-02,2019,02,84462.43,582.1,3.105,33.16,52.94,27.28,06,029,006500,0,0,145.099518982993
06029006500,2019-03,2019,03,130618.34,582.1,2.399,41.12,64.12,31.21,06,029,006500,0,0,224.391582202371
06029006500,2019-04,2019,04,149370.07,582.1,0.006,49.98,77.39,35.4,06,029,006500,0,0,256.605514516406
06029006500,2019-05,2019,05,155900.53,582.1,1.086,51.68,75.15,39.64,06,029,006500,2,2.799557,267.824308538052
06029006500,2019-06,2019,06,180502.14,582.1,0.149,67.16,94.38,40.83,06,029,006500,1,3.415864,310.087854320564
06029006500,2019-07,2019,07,179743.1,582.1,0,71.62,99.6,41.67,06,029,006500,0,0,308.783885930253
06029006500,2019-08,2019,08,175360.36,582.1,0,69.76,100.82,39.4,06,029,006500,1,1.661888,301.254698505411
06029006500,2019-09,2019,09,142340,582.1,0.054,60.47,91.36,38.02,06,029,006500,2,1.07307371594,244.528431540972
06029006500,2019-10,2019,10,129002.25,582.1,0,43.93,78.85,17.35,06,029,006500,4,5.4377666,221.615272289985
06029006500,2019-11,2019,11,84683.02,582.1,1.107,36,69.92,16.05,06,029,006500,2,0.17445882,145.478474488919
06029006500,2019-12,2019,12,55668.34,582.1,2.46,33.7,54.01,31.35,06,029,006500,0,0,95.6336368321594
06029006500,2020-01,2020,01,81367.75,582.1,0.159,33.06,61.22,28.43,06,029,006500,0,0,139.783112867205
06029006500,2020-02,2020,02,107820.51,582.1,0.047,35.34,67.49,21.89,06,029,006500,0,0,185.226782339804
06029006500,2020-03,2020,03,116500.26,582.1,1.885,40.19,61.74,33.39,06,029,006500,0,0,200.137880089332
06029006500,2020-04,2020,04,138960.48,582.1,2.292,48.6,71.64,40.11,06,029,006500,0,0,238.722693695241
06029006500,2020-05,2020,05,176914.57,582.1,0.037,57.02,86.3,36.83,06,029,006500,0,0,303.924703659165
06029006500,2020-06,2020,06,175543.1,582.1,0.01,63.37,92.51,37.65,06,029,006500,3,2.1692953,301.568630819447
06029006500,2020-07,2020,07,193004.44,582.1,0,69.66,101.08,35.97,06,029,006500,4,5.2710765,331.56577907576
06029006500,2020-08,2020,08,157234.21,582.1,0.071,75.57,101.42,43.27,06,029,006500,24,333.839149,270.115461260952
06029006500,2020-09,2020,09,124835.69,582.1,0,65.6,96.22,34.49,06,029,006500,29,575.176451,214.457464353204
06029006500,2020-10,2020,10,115120.35,582.1,0,56.07,87.38,29.49,06,029,006500,27,259.159541,197.767308022677
06029006500,2020-11,2020,11,90854.69,582.1,0.148,35.89,68.94,23.15,06,029,006500,1,0.9433978,156.080896753135
06029006500,2020-12,2020,12,72900.97,582.1,0.379,26.61,60.87,16.31,06,029,006500,0,0,125.237880089332
06031000402,2016-02,2016,02,202.35,1.5,0.63,40.7,66.8,42.2,06,031,000402,0,0,134.9
06031000402,2016-03,2016,03,223.35,1.5,1.6,45.1,70.1,43.7,06,031,000402,0,0,148.9
06031000402,2016-04,2016,04,260.19,1.5,0.49,49.7,78.3,42,06,031,000402,0,0,173.46
06031000402,2016-05,2016,05,323.42,1.5,0.51,55.4,83.8,45.1,06,031,000402,1,0.1802741,215.613333333333
06031000402,2016-06,2016,06,310.2,1.5,0.03,61.8,95.5,44.5,06,031,000402,7,13.1193384,206.8
06031000402,2016-07,2016,07,362.12,1.5,0,63.8,99.4,46.9,06,031,000402,10,61.99291944,241.413333333333
06031000402,2016-08,2016,08,357.11,1.5,0,63.4,98.2,47.4,06,031,000402,25,123.973835,238.073333333333
06031000402,2016-09,2016,09,315.08,1.5,0,56.6,91.8,43.2,06,031,000402,15,55.566333,210.053333333333
06031000402,2016-10,2016,10,265.61,1.5,0.76,50.9,80.1,43.6,06,031,000402,0,0,177.073333333333
06031000402,2016-11,2016,11,228.17,1.5,0.73,43.2,69.8,44.4,06,031,000402,1,1.985884,152.113333333333
06031000402,2016-12,2016,12,166.42,1.5,1.33,36.4,57.1,38.5,06,031,000402,1,0.8996076,110.946666666667
06031000402,2017-01,2017,01,151.3,1.5,4.06,39,55.2,40.5,06,031,000402,0,0,100.866666666667
06031000402,2017-02,2017,02,169,1.5,2.67,43.7,61.5,43.6,06,031,000402,0,0,112.666666666667
06031000402,2017-03,2017,03,315.13,1.5,0.6,43.7,69.8,43.2,06,031,000402,1,2.689767,210.086666666667
06031000402,2017-04,2017,04,332.02,1.5,0.88,47,74.8,40.4,06,031,000402,1,4.197992,221.346666666667
06031000402,2017-05,2017,05,417.45,1.5,0.33,54.4,84.8,44,06,031,000402,0,0,278.3
06031000402,2017-06,2017,06,452.4,1.5,0.02,62.5,94.4,49.2,06,031,000402,1,0.8068281,301.6
06031000402,2017-07,2017,07,412.37,1.5,0,66.1,100.2,50.2,06,031,000402,16,48.8413634,274.913333333333
06031000402,2017-08,2017,08,381.09,1.5,0,67.4,99,53.5,06,031,000402,20,91.3245949,254.06
06031000402,2017-09,2017,09,355.86,1.5,0.06,60.5,91.1,48.6,06,031,000402,11,116.07508,237.24
06031000402,2017-10,2017,10,327.83,1.5,0.04,46.9,81.3,37.5,06,031,000402,8,64.0024858,218.553333333333
06031000402,2017-11,2017,11,201.45,1.5,0.23,44.6,69.4,42.2,06,031,000402,0,0,134.3
06031000402,2017-12,2017,12,192.12,1.5,0.1,31.4,60.8,30.2,06,031,000402,1,3.891743,128.08
06031000402,2018-01,2018,01,165.78,1.5,1.63,41.1,60,42.2,06,031,000402,1,1.077397,110.52
06031000402,2018-02,2018,02,233.37,1.5,0.1,36.6,65.5,32.6,06,031,000402,3,4.06662,155.58
06031000402,2018-03,2018,03,266.84,1.5,2.35,42.1,65.9,41,06,031,000402,0,0,177.893333333333
06031000402,2018-04,2018,04,333.59,1.5,0.37,48.6,77.9,41.5,06,031,000402,0,0,222.393333333333
06031000402,2018-05,2018,05,402.1,1.5,0,54,83,44.4,06,031,000402,0,0,268.066666666667
06031000402,2018-06,2018,06,433.23,1.5,0,58.4,92.4,45.7,06,031,000402,5,8.5255842,288.82
06031000402,2018-07,2018,07,374.47,1.5,0,68.1,100.3,52.1,06,031,000402,13,86.333627,249.646666666667
06031000402,2018-08,2018,08,377.08,1.5,0,63.2,97.2,49.4,06,031,000402,20,258.827383,251.386666666667
06031000402,2018-09,2018,09,356.96,1.5,0,57.5,92.2,44.9,06,031,000402,2,14.719436,237.973333333333
06031000402,2018-10,2018,10,281.24,1.5,0.17,50.4,80.7,42.5,06,031,000402,5,14.836961,187.493333333333
06031000402,2018-11,2018,11,193.45,1.5,1.59,40.7,69.8,36,06,031,000402,12,325.81656,128.966666666667
06031000402,2018-12,2018,12,153.9,1.5,0.41,39.3,57.1,41.1,06,031,000402,2,6.825171,102.6
06031000402,2019-01,2019,01,63.56,1.5,1.42,39,60,41.3,06,031,000402,0,0,42.3733333333333
06031000402,2019-02,2019,02,74.16,1.5,2.52,38.2,57.6,37.9,06,031,000402,0,0,49.44
06031000402,2019-03,2019,03,112.65,1.5,1.2,43.4,67.1,40.6,06,031,000402,1,4.165084,75.1
06031000402,2019-04,2019,04,131.03,1.5,0.27,50.3,79.7,44.7,06,031,000402,1,2.146202,87.3533333333334
06031000402,2019-05,2019,05,136.42,1.5,2.45,52.5,77.6,47.1,06,031,000402,2,4.18261876,90.9466666666667
06031000402,2019-06,2019,06,164.92,1.5,0,61.6,93.9,50.7,06,031,000402,1,1.55192,109.946666666667
06031000402,2019-07,2019,07,162.76,1.5,0,64.2,97.4,51.3,06,031,000402,1,1.946571,108.506666666667
06031000402,2019-08,2019,08,159.4,1.5,0,65.1,97.6,53.4,06,031,000402,0,0,106.266666666667
06031000402,2019-09,2019,09,130.36,1.5,0,58.6,90.4,49.1,06,031,000402,1,2.072265,86.9066666666667
06031000402,2019-10,2019,10,119.78,1.5,0,45.6,79.3,35.9,06,031,000402,8,42.3628506,79.8533333333333
06031000402,2019-11,2019,11,76.6,1.5,0.53,40.2,71.3,35.8,06,031,000402,2,14.034267,51.0666666666667
06031000402,2019-12,2019,12,49.37,1.5,2.26,39.9,58.3,42.8,06,031,000402,1,4.785195,32.9133333333333
06031000402,2020-01,2020,01,61.04,1.5,0.64,37.3,56.6,40.8,06,031,000402,0,0,40.6933333333333
06031000402,2020-02,2020,02,82.75,1.5,0.02,37,67.2,35.8,06,031,000402,1,0.4396384,55.1666666666667
06031000402,2020-03,2020,03,80.97,1.5,2.12,43,65.9,41.9,06,031,000402,1,0.5858117,53.98
06031000402,2020-04,2020,04,102.05,1.5,1.29,49.5,74.7,45.9,06,031,000402,2,3.2938132,68.0333333333333
06031000402,2020-05,2020,05,133.55,1.5,0,55.2,87,44.2,06,031,000402,0,0,89.0333333333333
06031000402,2020-06,2020,06,132.99,1.5,0,60.4,92.2,49.1,06,031,000402,3,2.92528723,88.66
06031000402,2020-07,2020,07,150.22,1.5,0,62.8,98.3,51.3,06,031,000402,7,24.569619,100.146666666667
06031000402,2020-08,2020,08,124.45,1.5,0,66.8,98.6,55.3,06,031,000402,15,667.656232,82.9666666666667
06031000402,2020-09,2020,09,97.72,1.5,0,61.4,92.2,52.8,06,031,000402,30,943.338995,65.1466666666667
06031000402,2020-10,2020,10,90.32,1.5,0,53.4,85,45.2,06,031,000402,31,449.245467,60.2133333333333
06031000402,2020-11,2020,11,71.41,1.5,0.13,39.4,67,36.9,06,031,000402,5,73.395502,47.6066666666667
06031000402,2020-12,2020,12,56.54,1.5,0.38,34.8,59.4,34.9,06,031,000402,1,1.100767,37.6933333333333
06031001100,2014-08,2014,08,404.57,3,0,65.7,97,50.6,06,031,001100,3,17.823557,134.856666666667
06031001100,2014-09,2014,09,394.74,3,0.01,61.9,93.4,49.5,06,031,001100,4,10.263298,131.58
06031001100,2014-10,2014,10,356.46,3,0,52.4,84.3,44.5,06,031,001100,2,5.777902,118.82
06031001100,2014-11,2014,11,296.22,3,0.94,42.8,67.7,44.6,06,031,001100,0,0,98.74
06031001100,2014-12,2014,12,202,3,2.54,41.8,59.4,43.8,06,031,001100,0,0,67.3333333333333
06031001100,2015-01,2015,01,289.14,3,0.09,37.6,55.5,39.8,06,031,001100,0,0,96.38
06031001100,2015-02,2015,02,364.41,3,0.76,42.1,67.9,45,06,031,001100,0,0,121.47
06031001100,2015-03,2015,03,534.03,3,0.12,47.3,77.5,42.8,06,031,001100,0,0,178.01
06031001100,2015-04,2015,04,599.37,3,0.71,48.9,78.9,38.2,06,031,001100,1,1.720437,199.79
06031001100,2015-05,2015,05,602.46,3,0.16,53.4,82.1,42.2,06,031,001100,1,1.262835,200.82
06031001100,2015-06,2015,06,620.74,3,0,63,96.5,46.1,06,031,001100,6,10.4431294,206.913333333333
06031001100,2015-07,2015,07,642.43,3,0.38,67.2,96.3,52.2,06,031,001100,4,7.3565295,214.143333333333
06031001100,2015-08,2015,08,650.24,3,0,65.8,97.2,50.9,06,031,001100,8,30.1082679,216.746666666667
06031001100,2015-09,2015,09,536.62,3,0,59.9,93,46.6,06,031,001100,11,63.3455274,178.873333333333
06031001100,2015-10,2015,10,452.06,3,0.44,56,83.2,51.8,06,031,001100,0,0,150.686666666667
06031001100,2015-11,2015,11,418.78,3,0.94,37.2,64.1,39.1,06,031,001100,0,0,139.593333333333
06031001100,2015-12,2015,12,344.72,3,1.45,33.2,56,35.8,06,031,001100,1,1.804418,114.906666666667
06031001100,2016-01,2016,01,233.62,3,2.53,40.5,57.7,41.8,06,031,001100,0,0,77.8733333333333
06031001100,2016-02,2016,02,389.95,3,0.62,40.1,66.4,42.5,06,031,001100,0,0,129.983333333333
06031001100,2016-03,2016,03,430.42,3,1.93,45.4,69.7,44.5,06,031,001100,0,0,143.473333333333
06031001100,2016-04,2016,04,501.41,3,0.54,50.1,77.9,43.1,06,031,001100,0,0,167.136666666667
06031001100,2016-05,2016,05,623.28,3,0.07,55.7,83.7,45.4,06,031,001100,0,0,207.76
06031001100,2016-06,2016,06,597.8,3,0.08,62,95.5,44.9,06,031,001100,6,12.7025102,199.266666666667
06031001100,2016-07,2016,07,697.86,3,0,63.7,99.4,47.3,06,031,001100,11,59.027517261,232.62
06031001100,2016-08,2016,08,688.2,3,0,63.3,98.5,47.7,06,031,001100,25,89.1161626,229.4
06031001100,2016-09,2016,09,607.19,3,0,56.2,91.8,44,06,031,001100,13,43.049654133,202.396666666667
06031001100,2016-10,2016,10,511.86,3,0.75,50.9,80,45.1,06,031,001100,0,0,170.62
06031001100,2016-11,2016,11,439.71,3,0.45,43,69.7,46.2,06,031,001100,2,1.42777617,146.57
06031001100,2016-12,2016,12,320.7,3,1.6,36,56.8,39.7,06,031,001100,0,0,106.9
06031001100,2017-01,2017,01,236.29,3,3.92,39.7,55,41.5,06,031,001100,0,0,78.7633333333333
06031001100,2017-02,2017,02,263.93,3,2.77,44.2,61.5,44.9,06,031,001100,0,0,87.9766666666667
06031001100,2017-03,2017,03,492.16,3,0.48,44.1,69.7,45.3,06,031,001100,0,0,164.053333333333
06031001100,2017-04,2017,04,518.53,3,0.95,47.5,74.3,43.2,06,031,001100,1,4.977296,172.843333333333
06031001100,2017-05,2017,05,651.96,3,0.33,54.9,84.6,46.9,06,031,001100,0,0,217.32
06031001100,2017-06,2017,06,706.54,3,0.01,63.1,94.1,51.3,06,031,001100,1,0.905993,235.513333333333
06031001100,2017-07,2017,07,644.01,3,0,65.9,100.4,52.1,06,031,001100,16,45.682755,214.67
06031001100,2017-08,2017,08,595.17,3,0.01,67.6,99.1,55.2,06,031,001100,20,70.559048904,198.39
06031001100,2017-09,2017,09,555.76,3,0.14,60,90.9,51.2,06,031,001100,13,115.2927629,185.253333333333
06031001100,2017-10,2017,10,511.99,3,0.05,46.2,81.2,41.3,06,031,001100,7,73.134763,170.663333333333
06031001100,2017-11,2017,11,314.62,3,0.19,45,69.7,44.4,06,031,001100,0,0,104.873333333333
06031001100,2017-12,2017,12,300.05,3,0.07,30.9,61.1,32.7,06,031,001100,0,0,100.016666666667
06031001100,2018-01,2018,01,257.92,3,1.53,40.9,60.3,43.4,06,031,001100,0,0,85.9733333333334
06031001100,2018-02,2018,02,363.05,3,0.24,36.7,65.7,34.9,06,031,001100,2,2.649909,121.016666666667
06031001100,2018-03,2018,03,415.13,3,2.46,42.7,66.2,42.8,06,031,001100,0,0,138.376666666667
06031001100,2018-04,2018,04,518.96,3,0.36,49,78.1,43.4,06,031,001100,0,0,172.986666666667
06031001100,2018-05,2018,05,625.55,3,0,54.8,83.4,46.1,06,031,001100,0,0,208.516666666667
06031001100,2018-06,2018,06,673.99,3,0,59.5,92.8,47.1,06,031,001100,4,7.8841566,224.663333333333
06031001100,2018-07,2018,07,582.57,3,0,68.1,100.8,53.1,06,031,001100,13,117.725545,194.19
06031001100,2018-08,2018,08,586.63,3,0,63,98,50.1,06,031,001100,20,286.63813,195.543333333333
06031001100,2018-09,2018,09,555.33,3,0,57.4,92.5,47.1,06,031,001100,1,8.400603,185.11
06031001100,2018-10,2018,10,437.52,3,0.06,50.2,80.9,45.5,06,031,001100,4,17.529629,145.84
06031001100,2018-11,2018,11,300.95,3,1.62,40.2,70,38.8,06,031,001100,13,433.880114,100.316666666667
06031001100,2018-12,2018,12,239.42,3,0.44,39.3,57.2,41.7,06,031,001100,1,2.049015,79.8066666666667
06031001100,2019-01,2019,01,264.73,3,1.81,39,59.9,41.8,06,031,001100,0,0,88.2433333333333
06031001100,2019-02,2019,02,308.9,3,2.47,38.2,57.6,38.3,06,031,001100,0,0,102.966666666667
06031001100,2019-03,2019,03,469.22,3,1.24,43.8,67.7,41.4,06,031,001100,1,5.261914,156.406666666667
06031001100,2019-04,2019,04,545.73,3,0.33,50.4,79.9,46.6,06,031,001100,1,1.857027,181.91
06031001100,2019-05,2019,05,568.19,3,1.85,53,78.2,47.7,06,031,001100,2,4.3787543823,189.396666666667
06031001100,2019-06,2019,06,686.91,3,0,61.9,94.3,52.2,06,031,001100,1,1.504679,228.97
06031001100,2019-07,2019,07,677.9,3,0,65,97.6,52.9,06,031,001100,1,1.48413,225.966666666667
06031001100,2019-08,2019,08,663.92,3,0,65.8,98.2,54.1,06,031,001100,0,0,221.306666666667
06031001100,2019-09,2019,09,542.95,3,0,59.2,91.1,50,06,031,001100,2,1.614422084,180.983333333333
06031001100,2019-10,2019,10,498.88,3,0,45.3,79.4,39.5,06,031,001100,9,40.290419,166.293333333333
06031001100,2019-11,2019,11,319.05,3,0.68,40.9,71.9,37.4,06,031,001100,2,23.54764,106.35
06031001100,2019-12,2019,12,205.64,3,1.99,40.2,58.7,42.7,06,031,001100,2,8.695077,68.5466666666667
06031001100,2020-01,2020,01,300.21,3,0.83,37.6,57,41.3,06,031,001100,0,0,100.07
06031001100,2020-02,2020,02,406.95,3,0,37,67.3,37.2,06,031,001100,1,0.172864,135.65
06031001100,2020-03,2020,03,398.22,3,2.18,43.2,66.2,42.6,06,031,001100,1,0.7580173,132.74
06031001100,2020-04,2020,04,501.87,3,1.29,50,74.7,47.8,06,031,001100,2,3.5270324,167.29
06031001100,2020-05,2020,05,656.82,3,0.07,55.6,86.9,46.5,06,031,001100,0,0,218.94
06031001100,2020-06,2020,06,654.06,3,0,60.7,92,51.7,06,031,001100,2,0.641235626,218.02
06031001100,2020-07,2020,07,738.78,3,0,63.8,98.3,52.9,06,031,001100,8,12.339941523,246.26
06031001100,2020-08,2020,08,612.06,3,0,67,98.9,56.9,06,031,001100,16,735.164952,204.02
06031001100,2020-09,2020,09,480.58,3,0,60.7,92.5,55.7,06,031,001100,30,904.156649,160.193333333333
06031001100,2020-10,2020,10,444.22,3,0,52.6,85.2,49.4,06,031,001100,31,397.9352139,148.073333333333
06031001100,2020-11,2020,11,351.19,3,0.15,38.2,67.5,39.7,06,031,001100,5,85.11195,117.063333333333
06031001100,2020-12,2020,12,278.05,3,0.4,34.2,59.7,36.9,06,031,001100,2,9.95233483,92.6833333333333
06031001200,2013-08,2013,08,6877.79,40,0,62,96.1,50.15,06,031,001200,7,17.28887826,171.94475
06031001200,2013-09,2013,09,6685.69,40,0,59.1,90.55,47.95,06,031,001200,7,20.3803235,167.14225
06031001200,2013-10,2013,10,5919.01,40,0,46.25,79.55,38.4,06,031,001200,0,0,147.97525
06031001200,2013-11,2013,11,5892.04,40,0.215,41.1,69.1,36.9,06,031,001200,1,3.884189,147.301
06031001200,2013-12,2013,12,6148.47,40,0.135,30.05,58.9,28.25,06,031,001200,0,0,153.71175
06031001200,2014-01,2014,01,3556.33,60,0.163333333333333,35.1666666666667,65.7333333333333,32.2,06,031,001200,2,16.321628,59.2721666666667
06031001200,2014-02,2014,02,4056,60,1.08,40.9,65.7,39.9333333333333,06,031,001200,2,2.2842215,67.6
06031001200,2014-03,2014,03,7140.97,60,0.956666666666667,46.8333333333333,72.8,40.6333333333333,06,031,001200,0,0,119.016166666667
06031001200,2014-04,2014,04,8450.59,60,0.183333333333333,49.1666666666667,78.5333333333333,41.7333333333333,06,031,001200,0,0,140.843166666667
06031001200,2014-05,2014,05,9708.06,60,0,55.6333333333333,87.9,40,06,031,001200,2,1.7192878,161.801
06031001200,2014-06,2014,06,10767.06,60,0,59.9,95.2,41.8666666666667,06,031,001200,0,0,179.451
06031001200,2014-07,2014,07,9963.74,60,0,67.0666666666667,100.233333333333,51.2,06,031,001200,5,11.4237481,166.062333333333
06031001200,2014-08,2014,08,10781.15,60,0,64.7666666666667,97.8333333333333,49.6333333333333,06,031,001200,6,18.9752131,179.685833333333
06031001200,2014-09,2014,09,10519.12,60,0,61.8,94.1,48.7666666666667,06,031,001200,4,12.634025,175.318666666667
06031001200,2014-10,2014,10,9499.09,60,0,52.4333333333333,85.2,43.0333333333333,06,031,001200,2,4.953759,158.318166666667
06031001200,2014-11,2014,11,7893.85,60,0.933333333333333,43.5,68.3,43.1333333333333,06,031,001200,0,0,131.564166666667
06031001200,2014-12,2014,12,5383.06,60,2.43,41.6,60.7666666666667,42.8,06,031,001200,0,0,89.7176666666667
06031001200,2015-01,2015,01,7280.65,60,0.19,37.5,55.1,39.2333333333333,06,031,001200,0,0,121.344166666667
