period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy.source.desc,prime_mover_code,balancing_authority_code,balancing.authority.name,status,statusDescription,county,latitude,longitude,nameplate.capacity.mw,operating.year.month,unit,nameplate.capacity.mw.units
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2016-03,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2016-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2017-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2017-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2017-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2017-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2015-12,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2016-04,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2016-04,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2016-04,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2015-10,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2016-01,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2016-02,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2015-11,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2015-08,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,9,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,24,2015-01,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,8,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-12,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,7,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,6,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-10,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,5,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,25,2014-09,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,4,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,28,2014-08,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,3,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-07,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,2,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,27,2014-06,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,10,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,21,2015-01,,MW
2015-07,NV,Nevada,ipp-non-chp,IPP Non-CHP,58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,1,Solar Photovoltaic,SUN,Solar,PV,LDWP,Los Angeles Department of Water and Power,OP,Operating,Clark,35.889419,-114.957912,26,2014-05,,MW
