period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units
2015-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1180.38,megawatthours
2014-05,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1276.97,megawatthours
2020-05,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1976.05,megawatthours
2020-06,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1856.94,megawatthours
2020-07,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1815.78,megawatthours
2020-04,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1772.75,megawatthours
2020-08,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1715.03,megawatthours
2020-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1061.99,megawatthours
2019-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,705.77,megawatthours
2019-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1584.92,megawatthours
2019-04,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1664,megawatthours
2019-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1557.91,megawatthours
2019-06,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1992.64,megawatthours
2019-05,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1771.53,megawatthours
2019-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1413.49,megawatthours
2020-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1510,megawatthours
2020-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1069.94,megawatthours
2018-06,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2136.15,megawatthours
2018-07,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1861.92,megawatthours
2018-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1332.3,megawatthours
2018-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1100.69,megawatthours
2018-04,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1724.9,megawatthours
2018-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1423.31,megawatthours
2018-05,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1987.75,megawatthours
2019-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,968.27,megawatthours
2020-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1274.78,megawatthours
2020-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1160.27,megawatthours
2020-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1115.41,megawatthours
2018-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,795.16,megawatthours
2018-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1098.23,megawatthours
2018-08,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1858.96,megawatthours
2018-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1786.69,megawatthours
2019-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,900.48,megawatthours
2018-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,935.94,megawatthours
2020-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1444.06,megawatthours
2019-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,948.83,megawatthours
2017-05,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2066.23,megawatthours
2017-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1741.68,megawatthours
2017-08,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1803.7,megawatthours
2017-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1642.34,megawatthours
2017-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1036.34,megawatthours
2017-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1726.49,megawatthours
2017-04,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1922.5,megawatthours
2017-06,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2252.08,megawatthours
2017-07,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1641,megawatthours
2017-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,965.52,megawatthours
2017-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1016.65,megawatthours
2016-08,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1699.93,megawatthours
2016-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1255.06,megawatthours
2015-07,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1702.17,megawatthours
2016-07,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1353.18,megawatthours
2016-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2031.5,megawatthours
2016-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1009.19,megawatthours
2016-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,830.32,megawatthours
2017-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,901.48,megawatthours
2015-08,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1756.38,megawatthours
2016-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2474.5,megawatthours
2016-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2213.52,megawatthours
2015-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1287.43,megawatthours
2015-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1320.44,megawatthours
2014-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1361.83,megawatthours
2014-10,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2210.71,megawatthours
2014-08,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2312.25,megawatthours
2015-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1547.28,megawatthours
2016-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1855.65,megawatthours
2014-11,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1673.04,megawatthours
2015-04,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1814.86,megawatthours
2015-06,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1785.66,megawatthours
2014-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2083.11,megawatthours
2015-09,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1529.91,megawatthours
2013-12,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,929,megawatthours
2014-07,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2356.08,megawatthours
2016-04,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1271.97,megawatthours
2015-05,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,1904.63,megawatthours
2015-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,990.38,megawatthours
2014-02,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,567.08,megawatthours
2014-03,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,710.32,megawatthours
2014-01,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,587.47,megawatthours
2014-06,58520,Otero Solar,SUN,Solar,NM,New Mexico,PV,2834.7,megawatthours
2014-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,701.21,megawatthours
2019-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2011.64,megawatthours
2019-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1976.1,megawatthours
2015-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1078.37,megawatthours
2016-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1294.53,megawatthours
2016-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1417.95,megawatthours
2015-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1198,megawatthours
2014-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1304.41,megawatthours
2020-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2054.88,megawatthours
2020-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1931.02,megawatthours
2020-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1888.21,megawatthours
2020-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1843.47,megawatthours
2020-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1783.45,megawatthours
2020-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1104.36,megawatthours
2019-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,739.44,megawatthours
2019-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1660.54,megawatthours
2019-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1743.38,megawatthours
2019-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1632.23,megawatthours
2019-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2087.71,megawatthours
2019-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1856.05,megawatthours
2019-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1480.93,megawatthours
2020-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1570.24,megawatthours
2020-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1112.62,megawatthours
2018-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2214.53,megawatthours
2018-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1930.24,megawatthours
2018-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1381.19,megawatthours
2018-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1141.07,megawatthours
2018-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1788.19,megawatthours
2018-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1475.53,megawatthours
2018-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2060.69,megawatthours
2019-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1014.46,megawatthours
2020-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1325.63,megawatthours
2020-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1206.56,megawatthours
2020-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1159.9,megawatthours
2018-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,824.33,megawatthours
2018-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1138.52,megawatthours
2018-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1927.17,megawatthours
2018-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1852.25,megawatthours
2019-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,943.44,megawatthours
2018-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,970.29,megawatthours
2020-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1501.67,megawatthours
2019-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,994.1,megawatthours
2017-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2095.16,megawatthours
2017-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1766.06,megawatthours
2017-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1828.95,megawatthours
2017-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1665.33,megawatthours
2017-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1050.85,megawatthours
2017-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1750.66,megawatthours
2017-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1949.42,megawatthours
2017-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2283.61,megawatthours
2017-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1663.97,megawatthours
2017-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,979.04,megawatthours
2017-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1030.88,megawatthours
2016-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1719.13,megawatthours
2016-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1269.24,megawatthours
2015-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1727.58,megawatthours
2016-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1368.46,megawatthours
2016-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2054.45,megawatthours
2016-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1020.59,megawatthours
2016-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,839.7,megawatthours
2017-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,914.1,megawatthours
2015-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1782.6,megawatthours
2016-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2502.46,megawatthours
2016-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2238.53,megawatthours
2015-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1306.65,megawatthours
2015-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1340.16,megawatthours
2014-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1391.1,megawatthours
2014-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2258.21,megawatthours
2014-08,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2361.94,megawatthours
2015-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1570.38,megawatthours
2016-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1876.62,megawatthours
2014-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1708.99,megawatthours
2015-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1841.96,megawatthours
2015-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1812.33,megawatthours
2014-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2127.87,megawatthours
2013-10,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1456.76,megawatthours
2013-12,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1034.42,megawatthours
2013-11,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1079.83,megawatthours
2015-09,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1552.75,megawatthours
2014-07,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2406.71,megawatthours
2016-04,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1286.34,megawatthours
2015-05,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1933.07,megawatthours
2015-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,1005.16,megawatthours
2014-02,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,579.27,megawatthours
2014-03,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,725.58,megawatthours
2014-01,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,600.09,megawatthours
2014-06,58521,Manzano Solar,SUN,Solar,NM,New Mexico,PV,2895.62,megawatthours
2014-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,324.18,megawatthours
2019-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,215.25,megawatthours
2019-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,211.45,megawatthours
2015-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,43.38,megawatthours
2016-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,52.57,megawatthours
2013-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,233.23,megawatthours
2016-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,57.58,megawatthours
2015-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,48.19,megawatthours
2014-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,146.04,megawatthours
2020-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,231.32,megawatthours
2020-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,246.16,megawatthours
2020-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,226.19,megawatthours
2020-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,213.64,megawatthours
2020-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,132.29,megawatthours
2020-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,220.83,megawatthours
2019-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,223.39,megawatthours
2019-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,79.12,megawatthours
2019-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,174.65,megawatthours
2019-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,177.68,megawatthours
2019-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,186.54,megawatthours
2019-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,198.6,megawatthours
2019-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,158.46,megawatthours
2020-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,188.1,megawatthours
2018-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,186.79,megawatthours
2018-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,214.3,megawatthours
2018-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,133.66,megawatthours
2018-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,110.42,megawatthours
2018-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,173.05,megawatthours
2018-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,199.41,megawatthours
2018-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,142.79,megawatthours
2020-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,133.28,megawatthours
2019-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,108.55,megawatthours
2020-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,158.8,megawatthours
2020-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,144.54,megawatthours
2020-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,138.95,megawatthours
2018-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,79.77,megawatthours
2018-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,110.18,megawatthours
2018-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,186.49,megawatthours
2018-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,179.24,megawatthours
2018-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,93.9,megawatthours
2019-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,100.95,megawatthours
2020-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,179.89,megawatthours
2019-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,106.37,megawatthours
2017-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,203.14,megawatthours
2017-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,177.32,megawatthours
2017-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,171.23,megawatthours
2017-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,161.46,megawatthours
2017-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,169.73,megawatthours
2017-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,101.88,megawatthours
2017-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,189,megawatthours
2017-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,221.41,megawatthours
2017-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,161.33,megawatthours
2017-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,94.92,megawatthours
2016-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,69.81,megawatthours
2016-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,51.54,megawatthours
2015-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,69.49,megawatthours
2016-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,55.57,megawatthours
2016-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,34.1,megawatthours
2016-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,41.44,megawatthours
2017-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,88.63,megawatthours
2015-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,71.7,megawatthours
2016-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,101.62,megawatthours
2016-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,90.9,megawatthours
2016-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,83.43,megawatthours
2015-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,52.56,megawatthours
2015-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,53.91,megawatthours
2014-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,252.82,megawatthours
2014-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,155.74,megawatthours
2014-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,264.43,megawatthours
2015-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,63.17,megawatthours
2016-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,76.21,megawatthours
2014-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,191.33,megawatthours
2015-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,74.09,megawatthours
2015-06,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,72.9,megawatthours
2015-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,62.46,megawatthours
2014-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,238.23,megawatthours
2013-10,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,236.2,megawatthours
2013-11,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,175.08,megawatthours
2013-12,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,167.72,megawatthours
2014-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,269.45,megawatthours
2013-08,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,224.07,megawatthours
2013-09,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,214.9,megawatthours
2015-05,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,77.75,megawatthours
2016-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,52.24,megawatthours
2015-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,40.43,megawatthours
2017-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,99.95,megawatthours
2013-07,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,228.8,megawatthours
2014-02,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,64.85,megawatthours
2014-03,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,81.23,megawatthours
2014-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,67.18,megawatthours
2014-04,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,78.51,megawatthours
2014-04,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,193.58,megawatthours
2019-08,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,396.78,megawatthours
2019-07,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,389.77,megawatthours
2015-11,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,279.62,megawatthours
2015-12,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,251.69,megawatthours
2016-06,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,352.56,megawatthours
2016-05,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,386.17,megawatthours
2014-05,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,360.1,megawatthours
2020-06,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,543.41,megawatthours
2020-07,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,531.36,megawatthours
2020-05,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,578.26,megawatthours
2020-08,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,501.88,megawatthours
2020-01,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,310.78,megawatthours
2020-04,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,518.77,megawatthours
2019-12,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,145.85,megawatthours
2019-10,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,321.95,megawatthours
2019-09,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,327.53,megawatthours
2019-06,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,411.79,megawatthours
2019-05,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,366.09,megawatthours
2019-04,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,343.87,megawatthours
2019-03,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,292.1,megawatthours
2020-09,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,441.88,megawatthours
2018-07,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,475.54,megawatthours
2018-06,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,545.58,megawatthours
2018-10,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,340.28,megawatthours
2018-04,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,440.55,megawatthours
2018-05,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,507.68,megawatthours
2020-12,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,313.1,megawatthours
2019-11,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,200.1,megawatthours
2020-03,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,373.04,megawatthours
2020-11,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,339.54,megawatthours
2020-02,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,326.41,megawatthours
2018-12,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,203.09,megawatthours
2018-11,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,280.49,megawatthours
2018-08,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,474.79,megawatthours
2018-09,58576,GSE NM1,SUN,Solar,NM,New Mexico,PV,456.33,megawatthours
