period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units
2015-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,581.15,megawatthours
2014-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,868.23,megawatthours
2015-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,690.87,megawatthours
2020-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,830.26,megawatthours
2020-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,764.88,megawatthours
2020-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,802.28,megawatthours
2019-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,339.93,megawatthours
2020-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,869.02,megawatthours
2019-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,758.17,megawatthours
2020-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,460.61,megawatthours
2019-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,957.16,megawatthours
2019-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,845.45,megawatthours
2019-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,678.36,megawatthours
2019-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,806.66,megawatthours
2020-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,691.09,megawatthours
2018-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,633.61,megawatthours
2018-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1029.37,megawatthours
2018-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,701.99,megawatthours
2018-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,543.71,megawatthours
2018-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1054.18,megawatthours
2018-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,835.72,megawatthours
2020-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,413.02,megawatthours
2020-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,465.28,megawatthours
2019-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,427.7,megawatthours
2020-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,531.92,megawatthours
2020-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,600.17,megawatthours
2019-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,425.24,megawatthours
2018-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,549.05,megawatthours
2018-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,920.33,megawatthours
2018-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,885.7,megawatthours
2018-07,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,909.32,megawatthours
2018-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,508.46,megawatthours
2020-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,651.51,megawatthours
2019-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,431.34,megawatthours
2017-07,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,672.23,megawatthours
2017-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,997.09,megawatthours
2017-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,961.91,megawatthours
2017-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,802.85,megawatthours
2018-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,370.57,megawatthours
2017-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,884.65,megawatthours
2017-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,877.93,megawatthours
2017-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,847.8,megawatthours
2017-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1128.47,megawatthours
2017-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,473.11,megawatthours
2017-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,436.24,megawatthours
2015-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1077.4,megawatthours
2016-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,813.76,megawatthours
2017-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,510.74,megawatthours
2016-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,863.05,megawatthours
2016-07,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1081.13,megawatthours
2016-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,568.57,megawatthours
2016-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,696.87,megawatthours
2016-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,789.56,megawatthours
2016-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,634.63,megawatthours
2015-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,762.68,megawatthours
2016-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,798.76,megawatthours
2015-07,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1005.49,megawatthours
2017-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,443.98,megawatthours
2014-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,713.89,megawatthours
2015-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,834.4,megawatthours
2014-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,740.83,megawatthours
2014-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,533.7,megawatthours
2014-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,361.21,megawatthours
2015-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,615.66,megawatthours
2016-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,616.53,megawatthours
2014-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,683.4,megawatthours
2015-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1021.5,megawatthours
2015-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,859.39,megawatthours
2014-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,753.43,megawatthours
2013-10,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1205.69,megawatthours
2013-12,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,767.44,megawatthours
2013-11,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,798.09,megawatthours
2014-07,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,809.61,megawatthours
2013-08,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,813.04,megawatthours
2013-09,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,866.74,megawatthours
2016-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,877.66,megawatthours
2015-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,437.31,megawatthours
2015-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1048.47,megawatthours
2015-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,1030.67,megawatthours
2014-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,708.19,megawatthours
2013-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,405.85,megawatthours
2013-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,853.06,megawatthours
2013-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,507.92,megawatthours
2014-01,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,495.42,megawatthours
2014-02,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,498.95,megawatthours
2014-06,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,879.16,megawatthours
2013-03,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,598.23,megawatthours
2013-05,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,771.53,megawatthours
2013-04,57765,Arizona Western College PV,SUN,Solar,AZ,Arizona,PV,681.5,megawatthours
2013-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,106.57,megawatthours
2019-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,115.58,megawatthours
2019-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,100.86,megawatthours
2019-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,125.19,megawatthours
2020-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,132,megawatthours
2016-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2020-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,115,megawatthours
2020-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,137,megawatthours
2020-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,116,megawatthours
2020-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,99,megawatthours
2019-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,46.55,megawatthours
2019-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,103.81,megawatthours
2020-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,67,megawatthours
2019-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,131.06,megawatthours
2019-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,115.76,megawatthours
2019-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,92.89,megawatthours
2019-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,110.45,megawatthours
2020-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,100,megawatthours
2018-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,65.05,megawatthours
2018-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,105.68,megawatthours
2018-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,55.82,megawatthours
2018-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,72.07,megawatthours
2018-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,108.22,megawatthours
2018-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,85.8,megawatthours
2020-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,52,megawatthours
2020-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,69,megawatthours
2019-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,58.56,megawatthours
2020-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,96,megawatthours
2020-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,79,megawatthours
2019-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,58.23,megawatthours
2018-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,56.37,megawatthours
2018-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,94.48,megawatthours
2018-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,90.93,megawatthours
2018-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,93.35,megawatthours
2017-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2018-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,52.2,megawatthours
2020-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,90,megawatthours
2019-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,59.06,megawatthours
2017-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2018-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,38.04,megawatthours
2017-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2017-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2016-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2013-10,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,155.2,megawatthours
2013-12,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,98.79,megawatthours
2013-11,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,102.73,megawatthours
2014-07,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2013-08,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,104.66,megawatthours
2013-09,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,111.57,megawatthours
2016-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2015-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2013-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,109.81,megawatthours
2013-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,52.24,megawatthours
2013-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,65.38,megawatthours
2014-01,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-02,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2014-06,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,0,megawatthours
2013-03,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,77.01,megawatthours
2013-05,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,99.32,megawatthours
2013-04,57775,Kingman 1,SUN,Solar,AZ,Arizona,PV,87.73,megawatthours
2013-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2611.52,megawatthours
2019-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3425.92,megawatthours
2019-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2989.44,megawatthours
2019-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3710.6,megawatthours
2020-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3329.44,megawatthours
2016-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3744.47,megawatthours
2016-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3851.72,megawatthours
2015-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2398.68,megawatthours
2014-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3872.95,megawatthours
2015-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2017.72,megawatthours
2020-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3322.63,megawatthours
2020-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3477.74,megawatthours
2020-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3060.96,megawatthours
2020-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3210.64,megawatthours
2019-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1379.61,megawatthours
2019-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3077.08,megawatthours
2020-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1843.31,megawatthours
2019-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3884.68,megawatthours
2019-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3431.3,megawatthours
2019-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2753.17,megawatthours
2019-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3273.86,megawatthours
2020-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2765.65,megawatthours
2018-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2447.22,megawatthours
2018-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3975.76,megawatthours
2018-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2711.32,megawatthours
2018-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2099.99,megawatthours
2018-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,4071.6,megawatthours
2018-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3227.81,megawatthours
2020-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1652.86,megawatthours
2020-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1862.01,megawatthours
2019-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1735.84,megawatthours
2020-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2128.69,megawatthours
2020-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2401.82,megawatthours
2019-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1725.87,megawatthours
2018-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2120.61,megawatthours
2018-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3554.62,megawatthours
2018-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3420.85,megawatthours
2018-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3512.11,megawatthours
2017-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1791.94,megawatthours
2018-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1431.27,megawatthours
2018-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1963.85,megawatthours
2020-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2607.26,megawatthours
2019-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1750.62,megawatthours
2017-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2546.1,megawatthours
2017-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3776.5,megawatthours
2017-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3643.26,megawatthours
2017-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3040.84,megawatthours
2017-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3350.65,megawatthours
2017-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3325.21,megawatthours
2017-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,4274.14,megawatthours
2017-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3211.06,megawatthours
2017-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1652.26,megawatthours
2015-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3740.68,megawatthours
2016-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2917.85,megawatthours
2017-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1934.44,megawatthours
2016-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2864.08,megawatthours
2016-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3876.56,megawatthours
2016-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2038.71,megawatthours
2016-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2498.73,megawatthours
2016-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2831.08,megawatthours
2017-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1681.6,megawatthours
2016-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2275.55,megawatthours
2016-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3094.6,megawatthours
2015-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2647.99,megawatthours
2015-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3491.02,megawatthours
2015-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2897,megawatthours
2014-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2380.68,megawatthours
2014-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3304.62,megawatthours
2014-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1611.27,megawatthours
2014-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3184.45,megawatthours
2015-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2137.54,megawatthours
2016-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2210.67,megawatthours
2014-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3048.44,megawatthours
2015-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3546.59,megawatthours
2015-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2983.77,megawatthours
2014-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3360.83,megawatthours
2013-10,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,4620.23,megawatthours
2013-12,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2940.86,megawatthours
2013-11,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3058.32,megawatthours
2014-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3611.43,megawatthours
2013-08,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3115.6,megawatthours
2013-09,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3321.38,megawatthours
2016-04,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3146.99,megawatthours
2015-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1518.32,megawatthours
2015-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3640.24,megawatthours
2015-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3578.44,megawatthours
2013-07,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3172.56,megawatthours
2014-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3159.06,megawatthours
2013-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3268.94,megawatthours
2013-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1946.38,megawatthours
2013-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,1555.24,megawatthours
2014-01,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2209.92,megawatthours
2014-02,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2225.68,megawatthours
2014-06,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,3921.68,megawatthours
2013-03,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2292.42,megawatthours
2013-05,57790,RE Bagdad Solar I LLC,SUN,Solar,AZ,Arizona,PV,2956.54,megawatthours
2013-04,57795,RE Ajo 1 LLC,SUN,Solar,AZ,Arizona,PV,766.9,megawatthours
2019-07,57795,RE Ajo 1 LLC,SUN,Solar,AZ,Arizona,PV,878.04,megawatthours
2019-09,57795,RE Ajo 1 LLC,SUN,Solar,AZ,Arizona,PV,766.17,megawatthours
2019-08,57795,RE Ajo 1 LLC,SUN,Solar,AZ,Arizona,PV,951,megawatthours
2020-07,57795,RE Ajo 1 LLC,SUN,Solar,AZ,Arizona,PV,891.27,megawatthours
