period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units
2017-03,57378,AV Solar Ranch One,SUN,Solar,CA,California,PV,56276,megawatthours
2015-01,57378,AV Solar Ranch One,SUN,Solar,CA,California,PV,38499,megawatthours
2013-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,135.74,megawatthours
2019-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,127.66,megawatthours
2019-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,104.4,megawatthours
2020-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,168.99,megawatthours
2016-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,191.94,megawatthours
2019-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,130.35,megawatthours
2015-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,115.97,megawatthours
2016-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,200.13,megawatthours
2015-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,140.88,megawatthours
2014-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,200.78,megawatthours
2020-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,149.62,megawatthours
2020-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,114.8,megawatthours
2020-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,140.01,megawatthours
2020-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,68.67,megawatthours
2020-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,150.25,megawatthours
2019-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,39.54,megawatthours
2019-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,95.92,megawatthours
2019-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,132.08,megawatthours
2019-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,109.25,megawatthours
2019-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,90.22,megawatthours
2020-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,101.61,megawatthours
2019-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,104.93,megawatthours
2020-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,109.93,megawatthours
2020-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,91.09,megawatthours
2018-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,226.68,megawatthours
2018-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,210.39,megawatthours
2018-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,147.15,megawatthours
2018-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,174.54,megawatthours
2020-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,80.33,megawatthours
2020-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,63.6,megawatthours
2019-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,61.35,megawatthours
2020-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,93.09,megawatthours
2018-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,101.22,megawatthours
2018-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,195.94,megawatthours
2018-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,80.52,megawatthours
2018-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,197.3,megawatthours
2018-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,122.11,megawatthours
2018-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,139.62,megawatthours
2018-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,86.75,megawatthours
2019-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,50.9,megawatthours
2019-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,59.4,megawatthours
2017-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,217.28,megawatthours
2017-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,172.81,megawatthours
2018-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,186.77,megawatthours
2017-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,185.22,megawatthours
2017-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,170.63,megawatthours
2017-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,198.36,megawatthours
2017-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,235.47,megawatthours
2017-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,214.63,megawatthours
2017-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,104.85,megawatthours
2017-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,100,megawatthours
2016-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,220.97,megawatthours
2015-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,216.12,megawatthours
2016-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,138.2,megawatthours
2016-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,224.07,megawatthours
2016-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,194.96,megawatthours
2016-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,125.21,megawatthours
2016-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,75.01,megawatthours
2017-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,87.96,megawatthours
2016-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,164.35,megawatthours
2017-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,78.75,megawatthours
2015-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,218.75,megawatthours
2016-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,141.19,megawatthours
2015-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,152.08,megawatthours
2015-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,179.66,megawatthours
2014-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,222.97,megawatthours
2014-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,174.77,megawatthours
2014-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,111.33,megawatthours
2015-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,122.6,megawatthours
2016-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,102.97,megawatthours
2014-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,163.26,megawatthours
2014-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,196.46,megawatthours
2015-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,201.64,megawatthours
2015-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,180.53,megawatthours
2015-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,208.83,megawatthours
2014-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,217.55,megawatthours
2013-12,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,220.97,megawatthours
2013-11,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,211.76,megawatthours
2013-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,212.73,megawatthours
2013-08,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,247.19,megawatthours
2013-09,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,240.28,megawatthours
2016-04,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,161,megawatthours
2017-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,164.03,megawatthours
2015-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,97.27,megawatthours
2015-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,202.68,megawatthours
2013-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,75.6,megawatthours
2013-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,194.68,megawatthours
2014-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,147.69,megawatthours
2013-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,36.9,megawatthours
2014-02,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,83.89,megawatthours
2014-01,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,73.55,megawatthours
2013-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,183.67,megawatthours
2014-07,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,206.07,megawatthours
2013-03,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,128.74,megawatthours
2014-06,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,222.68,megawatthours
2013-05,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,152.76,megawatthours
2013-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,28133,megawatthours
2019-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,67499.22,megawatthours
2019-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,55200.19,megawatthours
2020-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,81649.65,megawatthours
2016-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,80545,megawatthours
2019-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,68920.38,megawatthours
2015-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,31553,megawatthours
2016-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,71275,megawatthours
2015-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,40421,megawatthours
2020-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,72287.25,megawatthours
2014-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,78967,megawatthours
2020-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,55466.77,megawatthours
2020-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,67644.48,megawatthours
2020-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,33178.94,megawatthours
2020-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,72592.11,megawatthours
2019-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,20907.09,megawatthours
2019-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,50719.83,megawatthours
2019-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,57767.12,megawatthours
2019-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,69837.01,megawatthours
2019-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,47704.28,megawatthours
2020-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,49094.96,megawatthours
2019-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,55483.34,megawatthours
2020-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,53114.27,megawatthours
2020-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,44011.42,megawatthours
2018-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,83141.97,megawatthours
2018-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,77166.63,megawatthours
2018-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,53972.38,megawatthours
2018-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,64018.48,megawatthours
2020-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,38813.17,megawatthours
2020-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,30730.31,megawatthours
2019-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,32437.06,megawatthours
2020-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,44975.67,megawatthours
2019-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,26914.7,megawatthours
2018-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,37124.51,megawatthours
2018-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,71865.41,megawatthours
2018-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,29534.28,megawatthours
2018-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,72365.65,megawatthours
2018-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,68504.27,megawatthours
2018-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,51209.67,megawatthours
2018-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,31816.02,megawatthours
2018-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,44785.73,megawatthours
2019-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,31404.79,megawatthours
2017-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,72014.93,megawatthours
2017-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,72903.49,megawatthours
2017-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,79006.08,megawatthours
2017-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,57982.77,megawatthours
2017-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,62146.28,megawatthours
2017-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,57251.19,megawatthours
2017-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,66552.99,megawatthours
2017-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,35181.07,megawatthours
2017-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,33552.41,megawatthours
2016-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,44720,megawatthours
2015-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,75705,megawatthours
2016-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,74310,megawatthours
2016-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,58571,megawatthours
2016-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,82609,megawatthours
2016-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,63259,megawatthours
2016-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,48485,megawatthours
2016-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,27064,megawatthours
2017-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,29513.06,megawatthours
2017-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,26422.58,megawatthours
2015-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,75695,megawatthours
2016-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,37633,megawatthours
2015-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,48796,megawatthours
2015-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,60175,megawatthours
2014-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,74398,megawatthours
2014-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,66210,megawatthours
2014-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,27634,megawatthours
2015-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,43208,megawatthours
2016-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,28008,megawatthours
2014-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,36701,megawatthours
2014-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,50939,megawatthours
2015-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,67920,megawatthours
2015-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,60536,megawatthours
2015-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,77665,megawatthours
2014-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,60789,megawatthours
2013-12,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,34583,megawatthours
2013-11,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,37300,megawatthours
2013-10,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,56747,megawatthours
2013-08,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,51646,megawatthours
2013-09,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,63073,megawatthours
2016-04,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,63317,megawatthours
2017-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,55034.17,megawatthours
2015-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,36087,megawatthours
2015-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,70492,megawatthours
2013-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,25459,megawatthours
2013-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,20631,megawatthours
2013-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,15824,megawatthours
2014-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,54654,megawatthours
2014-02,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,36710,megawatthours
2014-01,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,35851,megawatthours
2013-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,31131,megawatthours
2014-07,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,77526,megawatthours
2014-06,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,84024,megawatthours
2013-03,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,24304,megawatthours
2013-05,57439,California Valley Solar Ranch,SUN,Solar,CA,California,PV,10533,megawatthours
2013-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,625.94,megawatthours
2014-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,324.74,megawatthours
2013-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,846.99,megawatthours
2014-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,909.82,megawatthours
2014-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,983.17,megawatthours
2013-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,593.68,megawatthours
2013-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,704.45,megawatthours
2016-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,912.53,megawatthours
2015-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,646.32,megawatthours
2020-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,755.83,megawatthours
2014-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,886.47,megawatthours
2020-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,579.96,megawatthours
2020-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,707.29,megawatthours
2020-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,346.92,megawatthours
2020-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,759.02,megawatthours
2019-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,294.2,megawatthours
2019-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,713.71,megawatthours
2019-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,812.88,megawatthours
2019-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,982.72,megawatthours
2019-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,671.28,megawatthours
2020-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,513.33,megawatthours
2019-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,780.74,megawatthours
2020-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,555.36,megawatthours
2020-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,460.18,megawatthours
2018-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,907.22,megawatthours
2018-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,842.02,megawatthours
2018-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,588.93,megawatthours
2018-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,698.55,megawatthours
2020-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,405.83,megawatthours
2020-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,321.31,megawatthours
2019-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,456.44,megawatthours
2020-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,470.26,megawatthours
2019-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,378.73,megawatthours
2018-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,405.09,megawatthours
2018-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,784.17,megawatthours
2018-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,322.27,megawatthours
2018-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,789.63,megawatthours
2018-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,747.5,megawatthours
2018-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,558.78,megawatthours
2018-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,347.17,megawatthours
2018-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,488.69,megawatthours
2019-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,441.92,megawatthours
2017-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,911.92,megawatthours
2017-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,923.17,megawatthours
2017-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1000.45,megawatthours
2017-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,734.23,megawatthours
2017-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,786.95,megawatthours
2017-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,724.97,megawatthours
2017-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,842.75,megawatthours
2017-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,445.49,megawatthours
2017-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,424.87,megawatthours
2016-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,749.41,megawatthours
2015-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,991.49,megawatthours
2016-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1007.58,megawatthours
2016-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,630.17,megawatthours
2016-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1021.73,megawatthours
2016-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,888.98,megawatthours
2016-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,570.91,megawatthours
2016-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,342.04,megawatthours
2017-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,373.72,megawatthours
2017-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,334.59,megawatthours
2015-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1003.54,megawatthours
2016-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,643.77,megawatthours
2015-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,697.69,megawatthours
2015-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,824.2,megawatthours
2014-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,984.46,megawatthours
2014-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,771.65,megawatthours
2014-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,491.54,megawatthours
2015-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,562.42,megawatthours
2016-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,469.54,megawatthours
2014-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,720.81,megawatthours
2014-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,867.39,megawatthours
2015-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,925.04,megawatthours
2015-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,828.2,megawatthours
2015-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,958.01,megawatthours
2014-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,960.53,megawatthours
2013-12,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1019.01,megawatthours
2013-11,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,976.51,megawatthours
2013-10,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,980.98,megawatthours
2013-08,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1139.89,megawatthours
2013-09,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,1108.05,megawatthours
2016-04,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,734.11,megawatthours
2017-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,696.89,megawatthours
2015-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,446.25,megawatthours
2015-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,929.81,megawatthours
2013-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,897.74,megawatthours
2013-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,348.61,megawatthours
2013-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,170.15,megawatthours
2014-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,652.06,megawatthours
2014-02,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,370.37,megawatthours
2014-01,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,324.74,megawatthours
2013-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,846.99,megawatthours
2014-07,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,909.82,megawatthours
2014-06,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,983.17,megawatthours
2013-03,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,593.68,megawatthours
2013-05,57441,Solar Photovoltaic Project #42,SUN,Solar,CA,California,PV,704.45,megawatthours
2013-04,57455,NRG Solar Borrego I,SUN,Solar,CA,California,PV,6635,megawatthours
2019-07,57455,Solar Borrego I,SUN,Solar,CA,California,PV,7821.02,megawatthours
2019-08,57455,Solar Borrego I,SUN,Solar,CA,California,PV,7659.75,megawatthours
2019-09,57455,Solar Borrego I,SUN,Solar,CA,California,PV,6264.07,megawatthours
2020-07,57455,Solar Borrego I,SUN,Solar,CA,California,PV,8267.87,megawatthours
2016-06,57455,NRG Solar Borrego I,SUN,Solar,CA,California,PV,8117,megawatthours
2015-12,57455,NRG Solar Borrego I,SUN,Solar,CA,California,PV,3743,megawatthours
2016-05,57455,NRG Solar Borrego I,SUN,Solar,CA,California,PV,8201,megawatthours
2015-11,57455,NRG Solar Borrego I,SUN,Solar,CA,California,PV,4528,megawatthours
